,Unnamed: 0,job_title,company,job_location,country,location_type,skills,job_link,employment_type
67,67,Machine Learning Analyst,AXA,"Gurgaon, Haryana",India,Domestic,"['Decision Tree Learning', 'Machine Learning', 'Data Analysis', 'Behavior-Driven Development', 'Communication', 'Application Programming Interface (API)', 'Data Mining', 'Network Address Translation', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Exploratory Data Analysis']",https://www.indeed.co.in/rc/clk?jk=0bdd2707d17337a4&fccid=753062d67d31c43a&vjs=3,Internship
68,68,Staff Data Scientist,Baker Hughes,"Mumbai, Maharashtra",India,Domestic,"['Computer Vision', 'Graphical User Interface', 'Critical Thinking', 'Pandas (Python Package)', 'Machine Learning', 'Communication', 'Feature Engineering', 'Service Level Management', 'Deep Learning', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=ce03815ad7975cfa&fccid=f4c6ba597fc7aa75&vjs=3,Internship
69,69,Lead Machine Learning Engineer,EPAM Systems,India,India,Domestic,"['Amazon Web Services', 'Machine Learning', 'Communication', 'Feature Engineering', 'Leadership', 'JavaScript (Programming Language)']",https://www.indeed.co.in/rc/clk?jk=4f8ab6bbe3ffd77c&fccid=532afac41b2663f7&vjs=3,Part-time
70,70,Machine Learning Optimization Engineer - Bangalore,Dolby,India,India,Domestic,"['Computer Vision', 'Natural Language Processing (NLP)', 'Machine Learning', 'Computer-Aided Design', 'Communication', 'Application Programming Interface (API)', 'Deep Learning', 'PyTorch (Machine Learning Library)', 'Research', 'Network Address Translation', 'JavaScript (Programming Language)', 'Internet Of Things (IoT)', 'Digital Signal Processing']",https://www.indeed.co.in/rc/clk?jk=ed4a570797b894cd&fccid=5dd80d97ea739284&vjs=3,Temporary
71,71,Data Scientist | 6 to 10 years | Mumbai,Capgemini Invent,"Mumbai, Maharashtra",India,Domestic,"['Power BI', 'CompTIA Security+', 'Business Intelligence', 'Service Level Management']",https://www.indeed.co.in/rc/clk?jk=54dd5977dfabde8f&fccid=5d72e2fe76078b02&vjs=3,Internship
72,72,Data Scientist Tableau | 5 to 10 years | Chennai,Capgemini Invent,"Mumbai, Maharashtra",India,Domestic,"['Sales', 'Big Data']",https://www.indeed.co.in/rc/clk?jk=64248d8bb4ef370c&fccid=5d72e2fe76078b02&vjs=3,Temporary
73,73,Senior Machine Learning Engineer,EPAM Systems,India,India,Domestic,"['Amazon Web Services', 'Machine Learning', 'Communication', 'Feature Engineering', 'Leadership', 'JavaScript (Programming Language)']",https://www.indeed.co.in/rc/clk?jk=4705973e9a0a0aa9&fccid=532afac41b2663f7&vjs=3,Temporary
74,74,Data Scientist (India Remote),Token Metrics,"Bengaluru, Karnataka",India,Domestic,"['Artificial Intelligence', 'Machine Learning', 'Statistical Analysis', 'Communication', 'Software Architecture', 'Service Level Management', 'Time Management', 'JavaScript (Programming Language)', 'Graphical User Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=8099c00f755726f3&fccid=bdb6ed382ffe4a54&vjs=3,Temporary
75,75,Analyst - Data Science,Visa,"Mumbai, Maharashtra",India,Domestic,"['Docker (Software)', 'Data Pipelines', 'Linux', 'Command-Line Interface', 'Git (Version Control System)', 'Kubernetes', 'Graphical User Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=c4e813e9a1111053&fccid=a3f737e511d9fc8c&vjs=3,Part-time
76,76,"Sr Manager, Presales: Big Data",Databricks,"Mumbai, Maharashtra",India,Domestic,"['Big Data', 'Apache Spark', 'Machine Learning', 'Software As A Service (SaaS)', 'Git (Version Control System)', 'Application Programming Interface (API)', 'Leadership', 'Operational Efficiency', 'JavaScript (Programming Language)', 'Graphical User Interface', 'Teamwork', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=45286c6335b620cf&fccid=3d0f7ba22a49432f&vjs=3,Contract
77,77,Data Science Faculty,Millennium Software Solutions Pvt. Ltd.,"Visakhapatnam, Andhra Pradesh",India,Domestic,"['Deep Learning', 'Artificial Intelligence']",https://www.indeed.co.in/company/Millennium-Software-Solutions-Pvt.-Ltd/jobs/Data-Science-Faculty-e240038979f92ad8?fccid=5e02cdbaf22fc872&vjs=3,Temporary
78,78,Machine Learning Developer,Analog and Digital Labs India Pvt,"Coimbatore, Tamil Nadu",India,Domestic,"['CompTIA Security+', 'Big Data', 'Scikit-Learn (Python Package)', 'Pandas (Python Package)', 'Machine Learning', 'Analytical Skills', 'Linux', 'Deep Learning', 'Git (Version Control System)', 'Feature Engineering', 'PyTorch (Machine Learning Library)', 'Artificial Intelligence', 'Internet Of Things (IoT)', 'Network Address Translation']",https://www.indeed.co.in/company/Analog-and-Digital-Labs-India-Pvt/jobs/Machine-Learning-Developer-23291deee438b2dc?fccid=0aa2203b0bc05dd8&vjs=3,Contract
79,79,Data Science Trainer,Codeme Hub,"Calicut, Kerala",India,Domestic,"['Machine Learning', 'Data Analysis', 'Statistical Analysis', 'Communication', 'Presentations', 'Data Mining', 'Mentorship', 'JavaScript (Programming Language)', 'Graphical User Interface']",https://www.indeed.co.in/company/Codeme-Hub/jobs/Data-Science-Trainer-f91903484bae7c18?fccid=11da1cbd7aaf8069&vjs=3,Internship
80,80,Artificial Intelligence Researcher,Logicwind,"Surat, Gujarat",India,Domestic,"['Artificial Intelligence', 'Machine Learning', 'Statistical Analysis', 'Communication', 'Software Architecture', 'Service Level Management', 'Deep Learning', 'Time Management', 'JavaScript (Programming Language)', 'Graphical User Interface']",https://www.indeed.co.in/company/LOGICWIND/jobs/Artificial-Intelligence-Researcher-cb2513dd7813eb43?fccid=f3e3a976d2d13a43&vjs=3,Full-time
81,81,Data Scientist,STRYDO TECHNOLOGIES PVT.LTD,"Vellore, Tamil Nadu",India,Domestic,"['Machine Learning', 'Artificial Intelligence', 'Network Address Translation']",https://www.indeed.co.in/company/STRYDO-TECHNOLOGIES-PVT.LTD/jobs/Data-Scientist-5a4346fae03b3ef3?fccid=b92f1429b4923fc4&vjs=3,Internship
82,82,Data Scientist,Trovech Infotech Private Limited,"Bengaluru, Karnataka",India,Domestic,"['Machine Learning', 'IBM Z/VM', 'Statistical Analysis', 'PyTorch (Machine Learning Library)', 'JavaScript (Programming Language)', 'Support Vector Machine', 'Network Address Translation']",https://www.indeed.co.in/company/Trovech-Infotech-Private-Limited/jobs/Data-Scientist-e71e802c79911be5?fccid=8cb685debe0464d7&vjs=3,Contract
83,83,Data Scientist,Sigma Solve Inc.,"Ahmedabad, Gujarat",India,Domestic,['Data Visualization'],https://www.indeed.co.in/company/Sigma-Solve/jobs/Data-Scientist-ccc23252759b65ab?fccid=14021e6a465f9c40&vjs=3,Internship
84,84,Principal Automation & Analytics Engineer,GLOBALFOUNDRIES,"Bengaluru, Karnataka",India,Domestic,"['Data Visualization', 'Communication', 'Deep Learning', 'Application Programming Interface (API)', 'PyTorch (Machine Learning Library)', 'JavaScript (Programming Language)', 'Time Series Analysis And Forecasting', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=49e6730b11a366b6&fccid=6a2e5a5f89491e88&vjs=3,Internship
85,85,Investment Risk & Analytics - Senior Associate,"JPMorgan Chase Bank, N.A.","Mumbai, Maharashtra",India,Domestic,"['Product Management', 'Tableau (Business Intelligence Software)', 'Project Management', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=619e4cccdbf8b330&fccid=c46d0116f6e69eae&vjs=3,Temporary
86,86,Sr Automation & Analytics Engineer,GLOBALFOUNDRIES,"Bengaluru, Karnataka",India,Domestic,"['Data Visualization', 'Communication', 'Deep Learning', 'Application Programming Interface (API)', 'PyTorch (Machine Learning Library)', 'JavaScript (Programming Language)', 'Time Series Analysis And Forecasting', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=99658e64879b0c08&fccid=6a2e5a5f89491e88&vjs=3,Temporary
87,87,Data Analytics Engineer,Elementz IT Solutions Pvt. Ltd.,"Thiruvananthapuram, Kerala",India,Domestic,"['Extract Transform Load (ETL)', 'Big Data', 'Pandas (Python Package)', 'Apache Spark', 'Machine Learning', 'Application Programming Interface (API)', 'Data Mining', 'Research', 'Command-Line Interface', 'Microservices']",https://www.indeed.co.in/company/Elementz-IT-Solutions-Pvt.-Ltd./jobs/Data-Analytic-Engineer-3aa2397ee2a9174e?fccid=5c459b6a371c4840&vjs=3,Temporary
88,88,"Lead Software Engineer, AI Platform",Thomson Reuters,"Bengaluru, Karnataka",India,Domestic,"['Public Cloud', 'Graphical User Interface', 'Machine Learning', 'CI/CD', 'MLOps (Machine Learning Operations)', 'Git (Version Control System)', 'Network Address Translation', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Microservices']",https://www.indeed.co.in/rc/clk?jk=bde8b481d5b026d0&fccid=f4c6ed63cbcfdc0d&vjs=3,Full-time
89,89,C++ ML Engineer,Quest Global,"Bengaluru, Karnataka",India,Domestic,"['Machine Learning', 'JavaScript (Programming Language)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=7a12daa1b8bc5352&fccid=ad3813e46e9342cd&vjs=3,Full-time
90,90,Data Science & Analytics [VK22457],V-Konnect Associates,"Andheri, Mumbai, Maharashtra",India,Domestic,"['Graphical User Interface', 'Machine Learning', 'Risk Management', 'Git (Version Control System)', 'Artificial Intelligence', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=f8b700f1037d4b16&fccid=7048ed7574fef74a&vjs=3,Contract
91,91,Data Scientist,Chubb INA Holdings Inc.,"Bengaluru, Karnataka",India,Domestic,"['Scikit-Learn (Python Package)', 'Pandas (Python Package)', 'Machine Learning', 'Hyperparameter Optimization', 'Communication', 'Presentations', 'Application Programming Interface (API)', 'Git (Version Control System)', 'Deep Learning', 'Network Address Translation', 'JavaScript (Programming Language)', 'Supervised Learning']",https://www.indeed.co.in/rc/clk?jk=a388c042d99345d2&fccid=a4b25052cb0c9989&vjs=3,Temporary
92,92,Data Scientist III,Porter,"Bengaluru, Karnataka",India,Domestic,"['Pandas (Python Package)', 'MATLAB', 'Machine Learning', 'Deep Learning', 'Application Programming Interface (API)', 'PyTorch (Machine Learning Library)']",https://www.indeed.co.in/rc/clk?jk=3a3ce6ee683e7ea9&fccid=82c27ee90a4ecb91&vjs=3,Part-time
93,93,Consultant - Data Scientist,Affine,India,India,Domestic,"['Computer Vision', 'Business Intelligence', 'Communication', 'Presentations', 'JavaScript (Programming Language)', 'Data Mining', 'Apache Hadoop', 'SQL (Programming Language)', 'Business Acumen']",https://www.indeed.co.in/rc/clk?jk=bc29c02d03b4a37a&fccid=66d0b60738c7db79&vjs=3,Temporary
94,94,Senior Data Scientist,Oracle,"Bengaluru, Karnataka",India,Domestic,"['Big Data', 'Apache Hadoop', 'Microservices', 'Docker (Software)', 'Machine Learning', 'Data Pipelines', 'Knowledge Graph', 'Graphical User Interface', 'Command-Line Interface', 'Automation', 'Communication', 'Application Programming Interface (API)', 'Kubernetes', 'DevSecOps', 'Network Address Translation', 'CompTIA Security+', 'Apache Spark', 'Data Analysis', 'Linux', 'Deep Learning', 'Leadership', 'Conflict Resolution']",https://www.indeed.co.in/rc/clk?jk=fb240256db6c0026&fccid=cd22d01053af7669&vjs=3,Temporary
95,95,Data Science - Knowledge Graph,Chubb INA Holdings Inc.,"Bengaluru, Karnataka",India,Domestic,"['Scikit-Learn (Python Package)', 'Pandas (Python Package)', 'Machine Learning', 'Data Visualization', 'Hyperparameter Optimization', 'Communication', 'Presentations', 'Application Programming Interface (API)', 'JavaScript (Programming Language)', 'Deep Learning', 'Git (Version Control System)', 'Network Address Translation', 'Time Management', 'Knowledge Graph', 'Supervised Learning']",https://www.indeed.co.in/rc/clk?jk=5f449b74d67e072d&fccid=a4b25052cb0c9989&vjs=3,Internship
96,96,AI/ML Engineer,Vehant Technologies,"Indore, Madhya Pradesh",India,Domestic,"['Graphics Processing Unit (GPU)', 'IBM Z/VM', 'Deep Learning', 'PyTorch (Machine Learning Library)', 'Research', 'JavaScript (Programming Language)']",https://www.indeed.co.in/rc/clk?jk=0dedb3e9137461c7&fccid=c954c716879c4634&vjs=3,Part-time
97,97,Data Scientist,Tredence,"Bengaluru, Karnataka",India,Domestic,"['Big Data', 'Scikit-Learn (Python Package)', 'Artificial Neural Networks', 'Apache Spark', 'Natural Language Processing (NLP)', 'Machine Learning', 'Data Analysis', 'Data Visualization', 'Predictive Modeling', 'Communication', 'Data Mining', 'Deep Learning', 'Leadership', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=f5f3493cc90e79f2&fccid=d09878b895240545&vjs=3,Full-time
98,98,CR/RTC-IN – Data Scientist/ Senior Data Scientist,Bosch Group,"Bengaluru, Karnataka",India,Domestic,"['Computer Vision', 'Artificial Intelligence', 'MATLAB', 'Machine Learning', 'Analytical Skills', 'MLOps (Machine Learning Operations)', 'Communication', 'Deep Learning', 'JavaScript (Programming Language)', 'Git (Version Control System)', 'PyTorch (Machine Learning Library)', 'Supply Chain Management', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=b3edd5fee45ca20e&fccid=a2faf1301ac6ad4b&vjs=3,Temporary
99,99,Business Analytics Manager,Plantix,Remote,India,Domestic,"['Critical Thinking', 'Business Intelligence', 'Git (Version Control System)', 'Stakeholder Engagement', 'Artificial Intelligence', 'Command-Line Interface']",https://www.indeed.co.in/rc/clk?jk=26e4b498c5131fc0&fccid=ecb2623f1ea6155b&vjs=3,Temporary
100,100,Senior Data Scientist,Microsoft,"Bengaluru, Karnataka",India,Domestic,"['CompTIA Security+', 'Big Data', 'Statistical Modeling', 'Machine Learning', 'Data Analysis', 'Data Visualization', 'Communication', 'Leadership', 'JavaScript (Programming Language)', 'Predictive Modeling', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=903ea4a0f8bef4f7&fccid=734cb5a01ee60f80&vjs=3,Contract
101,101,Data Science Trainer,Technoledge India,"Delhi, Delhi",India,Domestic,"['Big Data', 'Computer Vision', 'Apache Spark', 'Machine Learning', 'Data Analysis', 'Data Visualization', 'Data Mining', 'Reinforcement Learning', 'JavaScript (Programming Language)', 'Empathy']",https://www.indeed.co.in/company/Technoledge-India/jobs/Data-Science-Trainer-7efcb72a9cf21102?fccid=d090a6d2e16245af&vjs=3,Full-time
102,102,Consulting - ET&P : F&P - Data Scientist - Sr. Consultant,Deloitte,"Bengaluru, Karnataka",India,Domestic,"['Statistical Analysis', 'JavaScript (Programming Language)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=aacf6de2b3677d6c&fccid=9e215d88a6b33622&vjs=3,Full-time
103,103,Data Scientist,Xpheno,"Bengaluru, Karnataka",India,Domestic,"['Predictive Modeling', 'JavaScript (Programming Language)', 'Data Mining', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=4bedd64a93dcd845&fccid=db03645b64fe84d5&vjs=3,Part-time
104,104,Sr Software Engineer - AI & ML,Mantra Technologies Private Limited,"Hyderabad, Telangana",India,Domestic,"['Computer Vision', 'Graphical User Interface', 'Artificial Intelligence', 'Natural Language Processing (NLP)', 'Machine Learning', 'Automation', 'Git (Version Control System)', 'Deep Learning', 'Leadership', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/company/Mantra-Technologies-Private-Limited/jobs/Senior-Software-Engineer-d3b80537e9e883d0?fccid=a6b6d4e9210692fe&vjs=3,Internship
105,105,Staff Data Science Engineer,Infoblox,"Bengaluru, Karnataka",India,Domestic,"['CompTIA Security+', 'Big Data', 'MATLAB', 'Machine Learning', 'Statistical Analysis', 'Creativity', 'Software As A Service (SaaS)', 'Tableau (Business Intelligence Software)', 'Data Mining', 'JavaScript (Programming Language)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=4c4243800c6aae94&fccid=d7bd935bd17bc575&vjs=3,Part-time
106,106,Analytics Manager,amoli talents,"Bengaluru, Karnataka",India,Domestic,"['Business Intelligence', 'Git (Version Control System)', 'Data Mining', 'Tableau (Business Intelligence Software)', 'JavaScript (Programming Language)']",https://www.indeed.co.in/company/amoli-talents/jobs/Analytic-Manager-065a966e8c911d48?fccid=ccda11b5d552a9aa&vjs=3,Full-time
107,107,"Data Science Engineer, India",Evertz Microsystems Limited,"Bengaluru, Karnataka",India,Domestic,"['Apache Spark', 'General Data Protection Regulation (GDPR)', 'Elastic (ELK) Stack', 'Content Creation', 'Business Development', 'JavaScript (Programming Language)', 'Command-Line Interface']",https://www.indeed.co.in/rc/clk?jk=6359fcc00fd439ff&fccid=32674c983a7ebfb9&vjs=3,Internship
108,108,Senior Data Engineer,Optim,"Bengaluru, Karnataka",India,Domestic,"['PySpark', 'Scikit-Learn (Python Package)', 'Graphical User Interface', 'Machine Learning', 'Data Visualization', 'MLOps (Machine Learning Operations)', 'Product Management', 'Software As A Service (SaaS)', 'Communication', 'Deep Learning', 'Git (Version Control System)', 'Data Mining', 'PyTorch (Machine Learning Library)', 'Network Address Translation', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Version Control']",https://www.indeed.co.in/company/OPTIM/jobs/Senior-Data-Engineer-a590579c11afee6f?fccid=e17a6e55f65a578c&vjs=3,Contract
109,109,Data Scientist,Hogarth Worldwide,"Chennai, Tamil Nadu",India,Domestic,"['Apache Spark', 'Machine Learning', 'Business Intelligence', 'Data Pipelines', 'Marketing', 'Application Programming Interface (API)', 'Git (Version Control System)', 'Service Level Management', 'Deep Learning', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=fedf11f948832a65&fccid=00e6dc5033ee57ce&vjs=3,Part-time
